"año","CIF","CMUN","CMUNXL","DEGURBA","Eco_Afiliados_Tem_Porc_Resid","Eco_Afiliados_Total","Eco_Cap_Nec_Financ","Eco_Contratos_Indef","Eco_Contratos_Temp","Eco_Contratos_Total","Eco_Distrib_Renta_P80_20","Eco_Energ_Elect_PC","Eco_Establec_Hotel","Eco_Imp_Saldo_Nfinanc","Eco_Ind_RDBM_PC","Eco_Indice_Gini","Eco_Paro_100","Eco_Paro_Porc_Evol","Eco_PBI_municipal_pc","Eco_Pre_Deuda_Viva","Eco_Pre_Gastos_Liquidados","Eco_Pre_Ingresos_Liquidados","Eco_Renta_Neta_Media_PP","Eco_Uds_Productivas","Entidad","MA_Incendios","MA_Pelig_Incend_AltoExt","MA_Sup_Forestal_Arbol","MA_Sup_Forestal_Desarb","MA_Sup_Forestal_Total","MA_Sup_Protegida","MA_Sup_quemada","Municipio","NATCODE","Pob_Crecim_Relativo","Pob_Dependencia","Pob_Edad_Media","Pob_Empadronada","Pob_Empadronada_H","Pob_Empadronada_M","Pob_Envejecimiento","Pob_EV_65_H","Pob_EV_65_M","Pob_EV_65_Total","Pob_EV_H","Pob_EV_M","Pob_EV_Total","Pob_Grupo","Pob_Juventud","Pob_Saldo_Migratorio","Soc_Bibliot_públicas","Soc_Bienes_Cult","Soc_Cines_Proy","Soc_Ed_Bachiller","Soc_Ed_Cent_Priv_NoUni","Soc_Ed_Cent_Pub_NoUni","Soc_Ed_CiclosFormat","Soc_Ed_ESO","Soc_Ed_Especial","Soc_Ed_Infantil","Soc_Ed_Primaria","Soc_Ent_Credito","Soc_Mov_Auto_T","Soc_Mov_Est_Cercan","Soc_Mov_Gasolin","Soc_Mov_Hosp_T","Soc_Mov_Lin_Autob","Soc_Mov_Muni_5000_T","Soc_Mov_Turismos_Pub","Soc_Salud_Ambul","Soc_Salud_CentrosS","Soc_Salud_Consult","Soc_Salud_Def_Otras","Soc_Salud_Def_SistCirc","Soc_Salud_Def_SistResp","Soc_Salud_Def_Tumor","Soc_Salud_Discapacidad","Soc_Salud_Farmacia","Soc_Serv_Social_Centros","Soc_Teatros","Soc_Vivienda_Libre","Superficie","Terr_Zonas_Estad_CM"
"2015","P2809500H","095","28095","3-Rural",21.82,715,"Cumple",29,86.82,220,3.9,3045.49,1,429569.25,12939.23,37.8,10.03,-0.84,23842,64.99,1661.85,2086.62,9069,NA,"Navalagamella",NA,NA,NA,NA,NA,99.5072370299567,NA,"Navalagamella","34132828095",-0.12,-0.12,37.95,2462,1272,1190,11.86,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.85,6,0,0,0,0,0,2,0,0,0,2,1,NA,12.371,0,NA,NA,3,6.088,1,0,0,1,22.22,22.22,22.22,33.33,83,1,1,NA,NA,75.78,"SIERRA SUR"
"2016","P2809500H","095","28095","3-Rural",23.98,759,"Cumple",17,85.83,120,3.9,2853.49,1,312030.63,13300.5,37.3,8.96,-1.08,23390,63.97,1616.67,1923.76,9067,173,"Navalagamella",NA,NA,NA,NA,NA,99.5072370299567,NA,"Navalagamella","34132828095",-1.58,-1.58,38.65,2423,1263,1160,12.79,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.7,19,0,0,0,0,0,2,0,0,0,2,1,1,12.371,0,NA,NA,3,6.088,1,0,0,1,0,0,16.67,83.33,85,1,2,NA,NA,75.78,"SIERRA SUR"
"2017","P2809500H","095","28095","3-Rural",22.26,795,NA,23,90.04,231,3.7,3235.37,1,NA,13503.3,35.5,7.86,-1.1,25799,61.4,1691.07,2142.37,9575,180,"Navalagamella",NA,NA,NA,NA,NA,99.5072370299567,NA,"Navalagamella","34132828095",0.83,0.83,39.14,2443,1261,1182,13.43,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.5,135,0,0,0,0,0,2,0,0,0,2,1,1,12.371,0,0,NA,3,6.088,1,0,0,1,22.22,11.11,22.22,44.44,102,1,2,NA,NA,75.78,"SIERRA SUR"
"2018","P2809500H","095","28095","3-Rural",22.33,815,"Cumple",25,91.75,303,3.4,3026.53,1,308302.89,13591.33,34.5,6.88,-0.98,25443,56.13,2455.68,2758.77,10141,174,"Navalagamella",NA,NA,NA,NA,NA,99.5072370299567,NA,"Navalagamella","34132828095",6.47,6.47,38.91,2601,1342,1259,13.11,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.92,26,0,0,0,0,0,2,0,0,0,2,1,0,12.371,0,0,NA,3,6.088,1,0,0,1,26.67,20,26.67,26.67,112,1,2,0,NA,75.78,"SIERRA SUR"
"2019","P2809500H","095","28095","3-Rural",23.83,877,NA,22,93.82,356,3.2,3259.77,1,NA,NA,32,6.32,-0.56,29321,54.79,NA,NA,10412,184,"Navalagamella",NA,NA,NA,NA,NA,99.5072370299567,NA,"Navalagamella","34132828095",0.35,0.35,39.33,2610,1350,1260,13.49,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.16,38,0,0,0,0,0,2,0,0,0,2,1,0,12.371,0,NA,NA,3,6.088,1,0,0,1,33.33,22.22,0,44.44,118,1,2,0,NA,75.78,"SIERRA SUR"
"2019(P)","P2809500H","095","28095","3-Rural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14199.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Navalagamella",NA,NA,NA,NA,NA,99.5072370299567,NA,"Navalagamella","34132828095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.371,NA,NA,NA,NA,6.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.78,"SIERRA SUR"
"2020","P2809500H","095","28095","3-Rural",25.38,922,NA,19,86.23,138,3.1,3488.05,1,NA,12730.44,33.2,6.83,0.5,NA,51.95,NA,NA,10673,187,"Navalagamella",NA,NA,NA,NA,NA,99.5072370299567,NA,"Navalagamella","34132828095",1.03,1.03,39.75,2637,1362,1275,14.14,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",17.94,45,0,0,0,0,0,2,0,0,0,2,1,0,12.371,0,0,NA,3,6.088,NA,NA,0,1,40.74,18.52,11.11,29.63,124,1,2,0,NA,75.78,"SIERRA SUR"
"2021","P2809500H","095","28095","3-Rural",23.69,916,NA,28,81.7,153,NA,3332.72,1,NA,NA,NA,6.95,0.12,NA,47.06,NA,NA,NA,186,"Navalagamella",NA,NA,NA,NA,NA,99.5072370299567,NA,"Navalagamella","34132828095",3.15,3.15,39.92,2720,1396,1324,13.86,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",17.54,62,0,0,0,0,0,2,0,0,0,2,1,0,12.371,0,0,NA,3,6.088,NA,NA,0,1,50,22.73,0,27.27,138,1,2,0,NA,75.78,"SIERRA SUR"
"2022","P2809500H","095","28095","3-Rural",24.07,964,NA,71,59.2,174,NA,3144.54,1,NA,NA,NA,6.19,NA,NA,NA,NA,NA,NA,195,"Navalagamella",31,"28.8757922702703",85.9997304417197,6.44691421012962,92.4466446518494,99.5072370299567,0.224341226396332,"Navalagamella","34132828095",3.27,3.27,NA,2809,1442,1367,13.49,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",17.3,NA,0,NA,0,0,NA,NA,0,0,0,2,1,NA,12.371,NA,NA,19.006,NA,6.088,NA,NA,0,1,NA,NA,NA,NA,NA,1,2,NA,NA,75.78,"SIERRA SUR"
"2023","P2809500H","095","28095","3-Rural",15,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Navalagamella",NA,NA,NA,NA,NA,NA,NA,NA,"34132828095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","P2809600F","096","28096","2-Intermedio",NA,NA,NA,NA,NA,NA,NA,5550.15,NA,NA,10321.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",NA,NA,35.31,14256,7226,7030,11.87,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",18.86,447,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.835,0,NA,NA,14,0,9,0,NA,NA,NA,35.29,11.03,20.59,NA,NA,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2002","P2809600F","096","28096","2-Intermedio",NA,NA,NA,NA,NA,NA,NA,4447.04,NA,NA,10751.64,NA,NA,NA,NA,NA,18777.86,37373.81,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",NA,NA,35.55,14936,7611,7325,11.98,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",18.75,587,1,NA,NA,3,NA,NA,1,4,0,NA,NA,NA,3.835,0,NA,NA,14,0,11,0,NA,NA,NA,34.25,20.55,19.18,NA,NA,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2003","P2809600F","096","28096","2-Intermedio",NA,NA,NA,NA,NA,NA,NA,4548.14,NA,NA,11433.94,NA,NA,NA,NA,NA,36368.37,36073.22,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",NA,NA,35.61,15768,8041,7727,11.62,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",18.18,667,1,NA,NA,3,NA,NA,1,4,0,NA,NA,NA,3.835,0,NA,NA,14,0,13,0,NA,NA,NA,33.54,15.24,20.12,NA,NA,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2004","P2809600F","096","28096","2-Intermedio",NA,NA,NA,NA,NA,NA,NA,4594.97,NA,NA,11940.49,NA,NA,NA,NA,NA,41095.84,38982.65,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",4.11,4.11,36.24,16416,8331,8085,12.5,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",18.08,498,1,NA,NA,3,NA,NA,1,4,0,NA,NA,NA,3.835,0,NA,NA,14,0,12,0,NA,NA,NA,30.46,10.6,24.5,NA,NA,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2005","P2809600F","096","28096","2-Intermedio",NA,NA,NA,NA,NA,NA,NA,4948.61,NA,NA,12704.37,NA,NA,NA,NA,NA,49941.55,46016.92,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",4.7,4.7,36.01,17183,8697,8486,11.75,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",18.23,560,1,NA,NA,3,NA,NA,1,4,0,NA,NA,NA,3.835,0,NA,NA,15,0,8,0,NA,NA,NA,29.66,15.17,19.31,NA,NA,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2006","P2809600F","096","28096","2-Intermedio",NA,NA,NA,754,83.31,4519,NA,4767.52,NA,NA,13563.58,NA,NA,NA,NA,NA,82738.87,115408.59,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",2.2,2.2,35.73,17567,8889,8678,11.6,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",18.92,1010,1,NA,NA,3,3,7,1,4,0,8,5,NA,3.835,0,NA,NA,15,0,11,0,NA,NA,NA,27.82,14.29,18.8,NA,NA,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2007","P2809600F","096","28096","2-Intermedio",NA,NA,NA,780,83.44,4710,NA,4746.08,NA,NA,14042.42,NA,4.38,NA,NA,NA,84572.42,45195.97,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",5.99,5.99,35.84,18620,9461,9159,11.41,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",18.98,1329,1,3,NA,3,4,9,1,4,0,11,5,NA,3.835,0,NA,NA,15,0,13,0,NA,NA,NA,26.86,17.14,18.86,NA,NA,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2008","P2809600F","096","28096","2-Intermedio",NA,NA,NA,620,82.54,3550,NA,4564.76,NA,NA,14502.57,NA,4.99,0.6,NA,NA,83210.22,71559.21,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",7.72,7.72,36.06,20058,10097,9961,11.7,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",19,1501,1,3,NA,3,5,9,1,4,0,12,6,NA,3.835,0,NA,NA,17,0,13,0,NA,NA,NA,37.91,16.99,17.65,NA,NA,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2009","P2809600F","096","28096","2-Intermedio",NA,NA,NA,399,86.18,2887,NA,4160.81,5,NA,14420.29,NA,8.15,3.17,NA,2258.48,48993.88,43286.69,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",7.61,7.61,36.06,21584,10832,10752,11.66,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",19.07,1459,1,3,NA,3,7,9,1,5,0,15,6,NA,3.835,0,NA,NA,17,0,7,0,NA,NA,NA,23.38,14.94,26.62,NA,NA,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2010","P2809600F","096","28096","2-Intermedio",NA,NA,NA,381,84.52,2462,NA,3789.36,5,NA,14348.32,NA,9.31,1.16,NA,1716.85,49961.7,44570.89,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",7.09,7.09,35.98,23115,11569,11546,11.47,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",19.11,1362,1,3,NA,3,7,9,1,5,0,15,7,NA,3.835,0,NA,NA,15,0,6,0,1,0,31.5,29.92,14.96,23.62,NA,6,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2011","P2809600F","096","28096","2-Intermedio",NA,NA,NA,360,88.48,3125,NA,3503.23,5,NA,14431.08,NA,9.32,0.01,NA,1551.78,42149.14,36011.74,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",6.48,6.48,36.04,24613,12312,12301,11.48,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",19.21,684,1,3,NA,4,8,9,1,5,0,16,7,NA,3.835,0,NA,NA,17,0,4,0,1,0,33.57,30.71,15,20.71,NA,6,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2012","P2809600F","096","28096","2-Intermedio",NA,NA,NA,389,85.35,2655,NA,2843.71,8,NA,13550.59,NA,10.38,1.06,NA,1462.22,29410.13,25998.72,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",3.41,3.41,35.76,25453,12766,12687,10.77,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",19.72,418,1,3,NA,4,8,9,2,5,0,17,7,NA,3.835,0,NA,NA,17,0,3,0,1,0,26.98,30.16,16.67,26.19,998,6,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2013","P2809600F","096","28096","2-Intermedio",NA,NA,"no cumple",411,90.58,4361,NA,2664.02,8,-1158723.19,13506.71,NA,11.37,0.99,NA,3455.13,26757.03,24666.53,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",2.48,2.48,35.63,26085,13092,12993,10.41,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",20.26,-149,1,3,NA,4,8,9,2,5,0,17,7,NA,3.835,0,NA,NA,15,0,2,0,1,0,32.21,26.85,12.75,28.19,1029,6,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2014","P2809600F","096","28096","2-Intermedio",NA,NA,"NO CUMPLE",456,87.01,3511,NA,2612.2,8,-1712525.43,13597.86,NA,10.62,-0.75,NA,3285.39,25548.27,23273.97,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",1.07,1.07,35.79,26364,13185,13179,10.59,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",20.82,71,1,3,NA,4,8,9,2,5,0,17,7,NA,3.835,0,NA,NA,15,0,2,0,NA,NA,28.96,31.69,19.13,20.22,1051,6,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2015","P2809600F","096","28096","2-Intermedio",21.37,8277,"Cumple",543,85.47,3736,2.9,2478.14,8,-458570.15,14125.01,33.2,9.85,-0.77,470369,3435.29,23578.02,27912.1,10456,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",1.17,1.17,36.04,26672,13307,13365,10.79,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",21.1,255,1,3,0,4,8,9,1,5,0,17,7,NA,3.835,0,NA,NA,16,0,1,0,1,0,40.54,28.38,12.84,18.24,1137,6,17,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2016","P2809600F","096","28096","2-Intermedio",23.24,8779,"Cumple",672,84.02,4204,3,2480.41,8,2312651.73,14565.38,32.9,8.84,-1.01,517563,3776.51,66665.19,72707.15,10490,2319,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",1.06,1.06,36.33,26954,13455,13499,10.97,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",21.29,495,1,3,0,4,8,9,1,5,0,17,7,11,3.835,0,NA,NA,16,0,1,0,1,0,35.06,22.08,14.94,27.92,1234,6,16,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2017","P2809600F","096","28096","2-Intermedio",24.32,9358,"Cumple",802,82.82,4669,2.8,2474.21,8,-8529899.88,14837.06,31.4,7.62,-1.22,515859,3719.11,39481.83,81554.84,10935,2320,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",2.29,2.29,36.65,27570,13775,13795,11.18,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",21.27,649,1,3,0,4,8,9,1,5,0,17,7,11,3.835,0,7,NA,15,0,1,0,1,0,29.68,29.03,21.29,20,1296,6,15,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2018","P2809600F","096","28096","2-Intermedio",25.06,9831,"Cumple",856,83.53,5197,2.7,2538.24,8,2576864.22,14848.03,31.1,6.74,-0.88,537731,3754.25,31350.09,37947.43,11341,2321,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",2.67,2.67,36.83,28305,14148,14157,11.38,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",21.63,844,1,3,0,4,8,9,1,5,0,17,7,10,3.835,0,8,NA,17,0,1,0,1,0,39.74,17.31,16.03,26.92,1390,6,15,2,NA,100.89,"SUDOESTE COMUNIDAD"
"2019","P2809600F","096","28096","2-Intermedio",23.89,10422,"Cumple",773,86.7,5810,2.8,2369.31,8,-3496033.93,NA,30.1,5.95,-0.79,609830,3897.84,36160.56,40017.26,11867,2383,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",3.51,3.51,37.16,29298,14585,14713,11.49,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",21.2,527,1,3,0,5,8,9,1,5,0,17,7,9,3.835,0,NA,NA,18,0,1,0,1,0,40.24,20.12,15.98,23.67,1486,6,16,2,NA,100.89,"SUDOESTE COMUNIDAD"
"2019(P)","P2809600F","096","28096","2-Intermedio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15504.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.835,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.89,"SUDOESTE COMUNIDAD"
"2020","P2809600F","096","28096","2-Intermedio",22.52,10848,"Capacidad de financiación",543,85.1,3644,2.7,2269.13,8,345936.75,13814.79,30.3,5.96,0.01,NA,3798.87,30310.03,31025.34,12010,2406,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",2.34,2.34,37.53,29985,14899,15086,11.82,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",20.72,672,1,3,0,5,9,9,1,5,0,16,7,6,3.835,0,10,NA,21,0,NA,NA,1,0,53.69,18.23,11.82,16.26,1506,7,17,2,1444.3,100.89,"SUDOESTE COMUNIDAD"
"2021","P2809600F","096","28096","2-Intermedio",21.28,10830,"Necesidad de financiación",734,83.01,4320,NA,2295.85,8,24307.04,NA,NA,7.04,1.07,NA,3728.91,33874.22,34035.16,NA,2463,"Navalcarnero",NA,NA,NA,NA,NA,20.4116347034787,NA,"Navalcarnero","34132828096",2.37,2.37,37.68,30695,15285,15410,11.79,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",20.53,670,1,3,0,5,9,9,1,5,0,16,7,5,3.835,0,10,NA,22,0,NA,NA,1,0,54.44,15.56,13.89,16.11,1566,8,19,2,1528.5,100.89,"SUDOESTE COMUNIDAD"
"2022","P2809600F","096","28096","2-Intermedio",21.47,11561,NA,2712,43.42,4793,NA,2344.18,12,NA,NA,NA,5.85,NA,NA,NA,NA,NA,NA,2525,"Navalcarnero",78,"32.7468873958333",9.25178633370943,17.8491948717203,27.1009812054297,20.4116347034787,0.72344942158861,"Navalcarnero","34132828096",2.23,2.23,NA,31379,15585,15794,12.29,NA,NA,NA,NA,NA,NA,"20.001-50.000 hab.",20.05,NA,1,NA,0,5,NA,NA,1,5,0,16,7,NA,3.835,NA,NA,4.009,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,9,18,NA,1678.8,100.89,"SUDOESTE COMUNIDAD"
"2023","P2809600F","096","28096","2-Intermedio",12.27,12147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Navalcarnero",NA,NA,NA,NA,NA,NA,NA,NA,"34132828096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","P2809700D","097","28097","3-Rural",NA,NA,NA,NA,NA,NA,NA,4047.17,NA,NA,7739.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Navarredonda y San Mamés",NA,NA,NA,NA,NA,99.9980865838852,NA,"Navarredonda","34132828097",NA,NA,53.79,106,58,48,42.45,NA,NA,NA,NA,NA,NA,"101-250 hab.",4.72,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.094,0,NA,NA,1,27.706,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,"SIERRA NORTE"
"2002","P2809700D","097","28097","3-Rural",NA,NA,NA,NA,NA,NA,NA,4446.43,NA,NA,8567.19,NA,NA,NA,NA,NA,267.05,272.18,NA,NA,"Navarredonda y San Mamés",NA,NA,NA,NA,NA,99.9980865838852,NA,"Navarredonda","34132828097",NA,NA,54.46,112,62,50,41.96,NA,NA,NA,NA,NA,NA,"101-250 hab.",5.36,17,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,8.094,0,NA,NA,1,27.706,1,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,28.5,"SIERRA NORTE"
"2003","P2809700D","097","28097","3-Rural",NA,NA,NA,NA,NA,NA,NA,4349.21,NA,NA,9307.76,NA,NA,NA,NA,NA,427.48,417.57,NA,NA,"Navarredonda y San Mamés",NA,NA,NA,NA,NA,99.9980865838852,NA,"Navarredonda","34132828097",NA,NA,53.79,126,66,60,37.3,NA,NA,NA,NA,NA,NA,"101-250 hab.",5.56,11,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,8.094,0,NA,NA,1,27.706,1,0,NA,NA,NA,0,0,100,NA,NA,NA,NA,NA,28.5,"SIERRA NORTE"
"2004","P2809700D","097","28097","3-Rural",NA,NA,NA,NA,NA,NA,NA,4941.61,NA,NA,9771.38,NA,NA,NA,NA,NA,177.16,227.43,NA,NA,"Navarredonda y San Mamés",NA,NA,NA,NA,NA,99.9980865838852,NA,"Navarredonda","34132828097",8.73,8.73,52.56,137,72,65,35.77,NA,NA,NA,NA,NA,NA,"101-250 hab.",5.84,4,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,8.094,0,NA,NA,1,27.706,0,0,NA,NA,NA,66.67,0,33.33,NA,NA,NA,NA,NA,28.5,"SIERRA NORTE"
"2005","P2809700D","097","28097","3-Rural",NA,NA,NA,NA,NA,NA,NA,4840.58,NA,NA,10389.49,NA,NA,NA,NA,NA,438.14,478.87,NA,NA,"Navarredonda y San Mamés",NA,NA,NA,NA,NA,99.9980865838852,NA,"Navarredonda","34132828097",0.7,0.7,52.86,138,74,64,35.51,NA,NA,NA,NA,NA,NA,"101-250 hab.",5.8,8,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,8.094,0,NA,NA,1,27.706,0,0,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,28.5,"SIERRA NORTE"
"2006","P2809700D","097","28097","3-Rural",NA,NA,NA,57,77.02,248,NA,5451.39,NA,NA,11018.58,NA,NA,NA,NA,NA,317.66,321.63,NA,NA,"Navarredonda y San Mamés",NA,NA,NA,NA,NA,99.9980865838852,NA,"Navarredonda","34132828097",4.3,4.3,51.93,144,79,65,32.64,NA,NA,NA,NA,NA,NA,"101-250 hab.",6.94,-3,0,NA,NA,0,0,0,0,0,0,0,0,NA,8.094,0,NA,NA,1,27.706,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,28.5,"SIERRA NORTE"
"2007","P2809700D","097","28097","3-Rural",NA,NA,NA,62,62.2,164,NA,5865.25,NA,NA,10888.05,NA,3.55,NA,NA,NA,360.37,287.44,NA,NA,"Navarredonda y San Mamés",NA,NA,NA,NA,NA,99.9980865838852,NA,"Navarredonda","34132828097",-2.08,-2.08,51.57,141,76,65,33.33,NA,NA,NA,NA,NA,NA,"101-250 hab.",8.51,7,0,0,NA,0,0,0,0,0,0,0,0,NA,8.094,0,NA,NA,1,27.706,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,28.5,"SIERRA NORTE"
"2008","P2809700D","097","28097","3-Rural",NA,NA,NA,41,70.92,141,NA,5139.07,NA,NA,10903.57,NA,2.65,-0.9,NA,NA,324.8,361.37,NA,NA,"Navarredonda y San Mamés",NA,NA,NA,NA,NA,99.9980865838852,NA,"Navarredonda","34132828097",7.09,7.09,51.95,151,82,69,31.79,NA,NA,NA,NA,NA,NA,"101-250 hab.",8.61,-6,0,0,NA,0,0,0,0,0,0,0,0,NA,8.094,0,NA,NA,1,27.706,0,0,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,28.5,"SIERRA NORTE"
